final.contigs:
avg=932.027 
1540	10
3009	3
1225	12
928	19
1139	19
1661	8
1819	10
2088	6
3582	2
441	53
803	19
745	31
1332	14
632	34
2534	3
623	39
1810	11
1170	15
1654	9
1573	8
2082	7
2888	2
701	26
473	61
752	31
2856	2
307	122
2121	2
1834	9
1607	9
1552	11
452	59
2842	1
949	17
823	24
1218	14
1524	8
740	30
1283	15
753	28
1666	8
1235	16
288	95
2459	2
565	33
538	48
2343	4
583	33
2716	4
2608	5
1182	9
1577	12
2926	3
809	25
1546	11
1942	6
523	50
512	40
2330	6
4158	1
539	40
2392	6
2225	3
1284	11
1288	22
1787	9
1297	13
901	17
233	18
1659	12
423	66
622	32
3156	3
1415	11
2171	10
1615	6
2476	2
380	77
482	32
1518	10
1943	5
1984	4
1379	9
988	19
1669	9
907	20
543	41
2302	7
1331	18
1568	5
440	47
1848	6
951	15
837	24
1178	15
1270	16
1843	12
2484	5
2333	5
1242	12
516	45
1758	3
447	61
1915	5
421	54
2413	4
1034	16
1150	14
1386	15
713	21
1623	8
1111	16
1322	13
627	29
3307	1
1929	11
642	30
1997	8
429	68
2619	7
1130	17
533	55
2342	3
1440	19
759	18
1055	13
1889	10
1890	10
1073	14
822	17
3029	1
1583	7
4172	2
1793	10
926	17
1280	10
806	17
1132	9
2566	4
2524	6
434	72
1785	8
1298	12
1543	9
1447	11
1554	10
867	16
4515	3
1432	7
3685	6
1658	17
2070	8
1203	13
579	26
1179	16
556	31
1511	12
2784	2
1918	11
2160	12
793	17
765	32
3082	4
715	16
1853	14
1268	10
933	15
942	16
2750	10
610	34
618	25
224	15
3245	1
2815	4
628	23
2071	4
655	28
871	24
2373	6
2004	5
1245	12
459	55
227	14
717	22
1581	8
2366	5
1253	6
720	18
460	56
2015	7
3102	3
1110	16
1037	15
1464	7
647	32
2086	4
785	16
226	15
929	20
1408	16
2135	4
2144	8
4100	2
775	24
3757	2
1174	21
2174	5
3182	4
707	23
719	21
1874	10
2044	11
2360	5
891	13
1066	23
1919	7
3793	3
1026	22
2552	9
1451	10
1692	9
1471	7
1913	11
1075	14
1642	12
1077	14
2029	6
1901	12
2279	5
3045	2
231	10
414	67
812	13
443	63
575	40
215	12
771	23
580	36
799	12
1670	11
948	20
838	16
1065	15
2304	5
1091	15
1428	14
1588	6
489	42
1327	14
832	23
2314	4
508	39
1324	13
2035	5
921	13
856	24
1973	4
1019	23
2758	4
664	34
236	21
1886	2
9826	1
1205	8
2409	2
3183	2
1737	5
909	26
1140	12
221	14
1564	12
1899	7
908	19
1996	6
1460	10
2064	6
843	20
3093	3
2198	10
1481	7
770	22
1802	11
1100	10
400	78
572	37
2515	4
4082	1
1437	14
2696	7
2634	6
1685	11
829	19
2229	7
496	42
1086	12
1014	13
1559	12
220	10
1995	12
1005	18
937	15
1612	9
1112	15
960	23
1404	13
1774	10
2277	4
990	14
1478	10
661	35
2632	6
4011	3
1517	8
546	42
454	48
1800	8
976	8
710	28
587	44
1502	12
486	52
997	15
3528	4
1646	8
1441	8
2560	1
1251	7
1537	6
682	29
2061	8
681	31
658	34
2221	5
662	27
1388	8
2133	5
970	10
2205	6
1708	7
2666	6
1083	13
1135	14
4848	1
726	18
2986	2
1840	7
3579	2
3092	3
7028	1
3227	1
2215	4
2233	4
1630	13
1870	12
1555	12
1987	7
3269	2
558	38
1394	11
1384	12
200	10
1668	7
2054	7
1662	13
2606	7
1667	8
3553	1
780	18
2006	7
8458	1
1163	13
385	84
1015	12
2226	4
1576	17
961	23
1243	11
7156	1
2701	1
484	55
2325	4
913	14
936	21
2810	2
1421	11
1365	11
1700	16
2797	3
518	56
1436	11
2640	5
1587	8
620	43
3809	2
2600	3
794	22
802	24
721	26
501	38
5319	1
2930	2
1857	8
821	10
2813	3
1085	15
1603	11
1199	9
1317	18
1024	19
762	18
1710	9
831	19
1533	13
1579	7
478	51
797	27
1337	14
406	70
544	40
1909	6
7866	1
772	23
1224	20
1625	13
783	24
820	21
900	23
1935	10
1712	9
2023	8
1931	8
974	20
1764	11
3607	1
1046	18
4199	1
808	24
4870	1
1364	10
1423	11
1703	5
3068	2
1686	8
1144	15
659	23
668	34
519	50
344	99
589	33
4694	1
1020	18
3439	3
938	17
1311	9
2185	4
1742	8
1500	13
625	28
3822	2
2209	7
205	8
1208	14
2213	7
1974	10
2206	6
1414	13
2010	3
1527	12
1070	21
1720	10
2018	7
1031	22
1309	7
779	18
874	14
3966	1
5838	1
1617	15
1316	7
932	17
462	52
549	45
240	12
1064	14
1121	15
2126	8
214	12
1982	9
1972	9
5790	2
819	17
2050	10
1433	12
1181	14
1946	7
375	72
1006	10
1676	12
1009	12
1531	14
2585	3
2106	4
768	20
1907	10
1175	12
1373	18
1036	10
1202	19
1299	9
1908	10
561	38
2892	1
1888	9
1561	6
1295	12
4485	2
919	21
2674	5
439	47
3069	4
2446	5
776	27
2424	5
3054	5
3305	1
1484	8
801	26
1380	12
1378	10
733	22
2234	5
569	27
778	25
541	49
2414	3
1329	12
860	15
1081	12
886	21
1107	16
6392	1
984	22
1822	10
1406	10
2271	5
1279	7
729	22
807	18
3020	6
1633	9
1180	19
577	34
607	37
1891	8
2276	6
2528	4
232	17
953	19
878	15
1109	12
898	18
2616	2
2102	4
4621	2
957	13
1349	8
6594	1
1850	9
2878	6
594	36
4959	1
563	51
2193	7
1210	13
2741	3
2259	6
2073	4
1892	8
2227	1
671	35
685	32
1259	8
687	19
599	32
2955	5
2188	7
5762	1
3065	2
554	39
1262	11
2983	2
1789	12
968	19
2471	5
870	13
869	26
2372	6
212	18
767	24
698	24
1276	12
1798	9
2274	2
1233	11
1560	9
1350	13
918	16
1125	15
902	21
1118	17
4279	1
1147	13
1417	10
2473	3
3302	1
1099	15
570	42
1652	10
1264	11
1116	17
1156	9
1326	3
1294	14
2178	9
3047	3
1747	9
562	37
2147	10
1087	15
1277	12
2083	4
638	23
4480	2
1198	14
633	39
1876	10
2253	5
2068	5
688	28
1939	4
3028	6
1419	11
2239	2
3271	1
663	24
828	21
1962	10
1200	10
1302	11
4989	1
3364	2
2033	5
3509	1
1487	15
972	14
3429	1
1927	12
810	20
2119	7
1950	8
757	18
1584	6
6143	1
1068	16
5114	1
2180	16
2766	2
1310	5
2336	5
1683	9
1004	15
1318	13
5588	1
790	26
2910	1
727	21
1002	12
2693	4
1741	2
645	33
2426	4
4627	1
734	22
619	25
613	24
4859	1
1217	14
1570	10
1736	11
1951	10
1565	12
855	17
1704	8
750	29
475	43
1663	15
1883	5
3923	1
1590	9
1505	15
2115	6
946	17
2110	11
1001	15
2388	2
1195	15
800	19
3018	4
711	22
2745	7
839	22
4039	4
1933	10
5044	1
2540	5
1053	20
1230	9
1697	13
4936	1
2605	5
615	34
1461	11
818	26
737	28
1321	21
2733	5
2669	4
237	15
1636	12
1025	12
3586	1
895	17
1296	14
2053	8
2432	4
567	40
2345	4
1102	12
2266	9
463	57
586	35
1105	9
1244	17
724	23
1323	16
6229	1
1917	9
1074	14
1563	12
2966	3
2740	3
944	13
1071	15
787	29
1308	15
2130	8
2354	7
850	24
1735	13
601	31
2837	5
3162	2
764	28
748	21
1374	13
2428	8
1990	6
1713	11
1600	6
3781	3
1149	11
2077	7
2308	3
1805	9
1794	9
1127	10
1660	12
1589	12
755	31
1363	11
1172	21
1808	12
939	18
650	32
2449	4
3914	1
2927	1
911	22
1755	9
1465	16
230	11
1399	14
1291	8
3094	1
1512	12
2220	7
603	42
4601	1
1452	10
1903	6
892	18
1534	7
3339	3
2816	3
758	21
2208	7
3467	3
1466	10
935	22
2270	4
1595	7
3014	1
3710	2
2551	7
2052	7
2739	2
6468	1
499	42
1775	9
581	32
722	19
1453	9
1695	5
2194	6
2280	4
2542	4
3425	2
1328	13
2974	1
2294	6
1256	14
2282	3
1343	9
1158	14
1396	9
2243	8
2000	6
3209	2
1953	12
5107	1
1644	10
692	29
592	33
667	24
1049	14
5354	3
1124	17
1753	10
1725	6
637	26
3224	3
1383	13
1672	14
1842	11
1641	10
5000	1
1814	9
2883	2
2844	2
872	23
2970	2
1307	15
897	17
2346	5
2708	3
1516	14
3251	2
2434	4
1207	6
2163	7
1352	4
2031	6
2013	1
2942	4
1499	12
1547	4
1991	11
1575	7
875	11
2932	5
4108	1
834	16
1752	11
1154	23
1358	13
526	34
763	19
1357	6
2610	2
3286	5
2254	7
3859	1
1048	14
847	12
1647	9
766	20
1665	7
453	43
1930	9
2154	4
700	20
2704	2
2562	5
1167	14
2421	5
1435	7
2799	2
1246	11
4267	2
2125	4
3134	1
5869	1
2025	7
1781	7
3674	1
3700	2
675	24
1201	12
1687	7
1858	8
2240	3
211	13
3035	3
1133	9
916	26
2612	6
3488	1
2748	2
851	15
723	27
2902	3
1114	14
1677	7
2223	9
207	13
1241	9
416	75
2698	3
3051	3
2303	7
2430	5
1265	14
914	20
2375	3
2571	2
605	31
1717	7
1398	12
1601	5
956	20
3315	2
1142	10
1728	10
1748	9
2296	3
978	21
2074	5
4392	1
955	11
703	28
3550	3
1861	9
2425	2
2817	3
3185	2
1571	8
2688	1
2155	5
1011	17
1078	24
1113	14
218	21
1849	6
1033	15
4054	1
2287	7
4856	2
1261	11
862	24
208	10
1219	8
1557	6
3679	1
3062	3
2090	7
1214	13
3066	3
2586	3
4278	2
1653	19
1360	18
1523	12
1449	10
6200	1
1815	5
1162	15
244	12
866	23
5314	1
1756	8
648	24
1038	20
2216	7
2508	5
2533	3
1115	19
1306	14
2134	4
239	15
1812	7
634	28
1372	9
2447	6
2712	6
1381	12
742	24
1145	22
1574	7
2097	4
1532	8
1022	13
1223	16
2323	7
582	30
3576	2
3368	4
2251	4
3268	4
2939	2
2933	2
2623	5
1749	8
2772	5
689	23
2967	2
1344	11
5602	2
4138	1
3376	2
7138	1
2332	5
2129	7
1271	8
1765	9
1392	8
3680	1
2037	4
1047	11
3670	3
1146	17
1184	9
1468	10
1315	10
1377	12
857	21
3395	1
1051	22
639	32
2713	6
716	26
2219	2
4518	1
1060	16
3711	2
1353	9
4566	1
2969	2
1912	9
1525	8
1128	15
915	13
2504	1
1862	8
4871	1
3255	1
1762	9
2136	4
1716	8
1969	8
1771	9
2363	3
2601	2
2172	4
1204	22
1905	9
1448	6
5815	1
1278	7
2848	4
1488	8
3726	3
1275	7
5870	1
1084	16
1169	13
1506	7
5263	1
2631	3
1126	13
3229	1
4060	3
3067	2
3766	1
2258	5
2919	7
2066	5
706	21
2190	5
1211	9
4147	2
4883	1
816	22
2007	2
1293	15
2059	11
2150	3
1967	6
4743	1
2442	5
2444	5
796	20
3597	2
4826	1
3578	2
1569	8
5575	1
4181	1
4380	1
3719	2
1098	20
1519	11
636	29
3311	1
3434	3
1924	5
3291	2
635	34
1395	5
1932	9
1237	17
1442	6
3280	1
1187	11
1021	17
1104	19
2268	5
1489	11
2075	5
2177	1
2027	3
2695	3
3893	2
624	37
1166	11
242	16
2322	4
6394	1
2567	6
1412	5
2846	3
588	36
5707	2
1632	6
5777	2
4130	1
1473	8
2410	6
3340	2
1711	8
1069	16
2499	3
1153	17
1339	10
2894	1
3500	2
1740	5
3074	2
2181	8
1719	7
1681	11
2920	4
2256	5
7913	1
3079	1
1606	6
3022	2
2792	5
1501	11
979	10
2034	5
2072	4
1597	5
1010	21
2686	3
4359	1
1176	17
2002	3
2374	3
1385	10
1123	23
1416	7
2014	9
1856	9
1061	14
1693	8
2657	4
4726	1
3118	2
910	16
2564	5
2720	5
1580	8
3668	2
1028	16
1401	9
4851	1
3554	2
436	38
1795	7
1330	16
1159	16
1093	14
1797	6
2703	4
3098	2
4813	1
679	27
1362	17
2051	5
4487	1
1492	6
1227	10
1790	8
2802	2
2169	4
1611	8
2329	3
1092	14
2008	3
4127	3
4206	2
1699	8
3289	2
1871	8
1792	11
1746	6
3375	1
2131	5
3480	1
4400	1
1585	13
1823	9
6887	1
2390	6
1348	9
1467	8
1426	13
2386	4
3386	2
617	36
3140	2
841	16
3475	2
1983	7
3189	2
3856	2
795	21
3128	5
1273	13
2943	4
2369	2
1937	6
2368	6
2985	2
2779	2
4258	2
3321	2
1966	7
2299	3
2382	5
1422	13
1759	6
893	20
3234	3
2399	3
1355	9
966	13
2862	4
1090	8
3477	1
1286	14
2728	5
2116	4
2826	4
2719	4
1825	5
3490	2
2020	8
1319	14
3663	2
2732	3
2111	8
887	16
1788	7
2482	3
2262	6
2968	3
3084	3
2575	1
1895	4
2365	2
2245	1
3876	2
2403	5
3756	1
999	14
1718	10
2940	3
1469	8
2378	1
604	29
4698	1
1040	19
1743	8
2157	7
741	24
983	22
1521	6
1887	7
2678	4
1094	15
2845	4
1682	5
4681	1
2328	7
2722	3
1007	13
4489	1
3404	1
3544	2
2189	6
5480	2
2441	5
4119	1
2123	9
3888	2
2858	2
2553	5
204	11
986	10
1648	7
2497	10
3270	2
3588	1
712	18
3142	4
1425	7
1076	10
1608	11
1346	11
1893	3
2655	2
1274	12
998	12
1816	8
2062	5
1730	7
1851	4
3180	3
2344	3
2738	4
1799	9
2192	4
3186	3
954	16
1980	3
2263	7
2559	7
7876	1
2371	3
1409	8
2281	2
1334	8
4246	1
2401	5
1782	6
4245	2
1054	9
213	18
1157	9
1841	7
1405	16
2092	7
7513	1
1839	9
2142	6
2108	8
1193	16
2042	4
2962	4
1613	8
3915	1
1012	8
2752	4
2494	2
2670	2
2831	4
952	17
3030	4
2455	7
2764	3
2089	6
2644	3
6723	1
1638	9
3678	2
1591	14
2872	2
2511	4
1551	8
4990	1
1733	7
2602	3
4350	1
962	20
1846	8
1430	5
5919	1
4999	1
3898	2
1072	11
920	12
2377	10
1165	13
3050	3
1965	5
4971	1
2798	3
2364	3
2922	5
1427	10
1120	9
695	29
1770	11
1314	15
2899	3
1361	9
2415	3
3897	2
2838	9
1679	6
1106	16
2911	2
2078	5
3397	2
3236	2
2668	1
3288	3
4471	1
947	14
2038	9
2570	4
917	16
3371	2
899	27
1272	15
1664	8
614	32
6905	1
1366	13
3826	2
4787	2
1714	4
2627	6
2436	10
2203	5
1994	3
977	24
3463	1
2176	5
905	21
201	4
1446	11
2187	1
3806	1
1238	9
1391	9
4460	1
2541	6
2636	3
4691	1
1978	5
1529	7
1289	13
852	14
1057	16
1618	7
1320	9
1645	10
2479	6
2275	6
3007	2
2828	1
1678	7
2065	5
996	12
782	17
3819	1
3556	2
1185	20
995	16
2545	3
2244	4
854	18
3359	2
1155	8
1191	14
2877	2
3116	3
1940	7
2832	1
3135	1
1820	9
1826	7
3161	1
5905	1
3494	2
1988	6
3367	4
1610	5
2523	5
2615	5
234	8
2076	6
3694	1
2069	6
1192	11
1694	9
2361	6
2021	11
1522	6
1371	10
882	18
2565	4
3743	2
2546	5
3753	1
2514	2
3716	2
2248	2
2045	4
2768	4
3972	2
3387	1
1558	4
3327	2
1860	5
2999	3
2404	4
2186	5
3097	1
2080	4
1562	4
1651	13
1095	10
2982	2
3880	2
2827	2
3297	2
1367	8
2348	7
4137	3
1757	7
7050	1
1411	13
3929	1
1863	7
2047	3
2009	4
3228	2
2207	4
2341	2
1671	7
1593	10
1572	10
1690	12
4837	2
1008	15
2699	4
3837	2
1387	13
2311	7
1269	19
3730	3
3324	2
1831	4
1701	7
2787	3
1649	7
4347	2
959	21
1833	10
2195	4
1369	7
6790	1
1628	8
228	13
1698	12
2117	9
2067	4
1836	5
1389	9
2529	2
6434	1
1526	5
1916	7
2127	3
3602	4
2222	3
2717	4
2997	4
1629	10
2663	3
1643	11
1750	14
219	8
2339	7
2822	2
3413	2
2385	9
3292	3
2898	2
2060	9
209	13
2676	5
1356	6
923	21
4795	2
1266	12
3130	1
1960	5
2055	4
2462	6
1868	4
4845	1
2793	3
6996	2
848	15
1921	5
1345	11
2301	2
1333	18
2512	5
1634	4
3643	1
6827	1
958	17
2016	3
1680	5
3415	3
3169	1
5224	1
2684	2
967	16
2448	3
1875	4
2353	9
217	7
1948	5
3177	1
1290	7
6075	1
3075	3
1829	6
1567	8
1696	6
1976	4
1640	11
238	18
4782	1
3899	1
4444	2
3561	1
1236	15
2909	1
3731	1
2824	5
2685	3
2114	7
2807	2
564	35
1312	15
2359	7
3086	2
2964	4
2049	5
2418	4
5034	1
1656	8
3564	2
3105	4
1837	9
1726	6
2310	3
2520	4
1999	3
4955	1
2396	3
2572	4
3797	2
3254	3
2451	4
1944	7
2098	2
2340	9
1042	18
3751	2
1621	6
2305	5
2556	2
5757	1
3512	2
2158	5
2429	6
2587	3
2661	3
2681	4
2620	4
2164	5
3483	2
2501	3
1538	7
4417	1
3196	2
2690	5
3673	2
1351	7
4710	1
2642	4
2765	2
4736	2
2011	7
4124	2
2093	6
3709	2
2949	2
2782	2
2327	3
3973	1
1119	12
5399	1
3402	1
2246	3
2677	2
1503	10
3487	3
2478	6
1592	11
4203	2
3532	1
2231	2
1602	8
3464	3
2857	3
1493	8
2774	5
2780	5
4023	1
2376	1
2122	6
3283	1
4296	1
4683	1
1222	18
1745	6
1804	9
3126	4
4294	1
971	10
3112	4
4747	1
3868	2
904	8
1496	14
2465	6
4613	1
924	18
1382	6
3417	1
4430	1
3170	3
2951	2
2350	4
6268	1
1513	6
4299	2
1213	15
4036	1
1986	4
3320	4
773	23
2979	2
245	9
2238	5
2289	3
1431	14
1509	8
4026	1
2024	4
1282	10
1904	5
3595	3
4577	1
1171	10
4033	1
1136	11
756	18
2886	3
1151	6
3462	2
3088	2
2621	1
1035	8
3527	2
3036	4
3056	4
2005	6
2141	4
2249	3
2100	5
2836	4
1925	7
5857	1
2630	2
2397	2
1783	6
3906	1
2152	5
2326	5
4096	1
964	17
3642	1
1445	13
2907	3
2624	3
4547	1
2095	3
2393	4
1101	13
2210	7
2753	2
824	21
222	19
3790	1
2211	4
2170	6
2307	6
2757	3
11895	1
2041	11
3465	1
3101	1
2867	4
3042	3
3696	1
2230	5
6727	1
3472	1
3114	3
994	13
1766	6
1744	6
2087	6
2391	5
1359	13
2871	4
4949	2
1963	2
2870	1
5855	1
2835	3
1619	8
3072	3
1335	9
3763	2
2138	5
2389	3
2463	5
890	10
1486	10
2803	1
1186	13
3707	1
2592	3
2094	7
2300	3
3221	1
3534	2
1813	5
2358	2
3299	3
3760	1
4684	1
1039	12
1923	5
1761	3
2584	4
2235	6
4692	1
3345	3
2506	4
5995	2
3631	1
3260	1
3864	2
4819	1
3308	1
1768	3
5964	1
3949	1
1596	4
5289	1
2762	5
1450	12
3589	1
3129	1
1456	7
1675	5
3644	2
4322	1
2182	7
3740	1
927	15
2139	5
5482	1
2548	3
2590	4
2516	5
5241	1
4104	1
5432	1
2509	5
1791	6
6538	1
2036	7
2526	3
2297	5
1838	7
1724	6
2096	4
2628	4
2726	6
6334	1
2952	2
835	23
3428	3
1938	5
2744	2
4367	2
1515	12
5129	2
1688	6
1212	11
2988	2
4816	1
3433	1
1455	7
1536	7
1956	3
1721	10
2936	1
2724	2
3619	3
1830	5
2918	2
1566	5
2081	8
1900	11
2502	3
2466	4
3190	2
1964	5
9025	1
2925	1
6436	1
1751	7
1281	5
1754	4
7003	1
1549	12
3244	5
1992	7
2017	11
2650	2
1731	7
2550	4
4412	1
2821	2
2416	6
1639	5
2993	1
6522	1
5153	1
3282	3
4500	1
6362	1
2483	5
1897	8
4057	1
5670	1
2589	6
2105	4
2493	4
1873	4
1420	5
6090	1
7835	1
2721	4
2335	5
2273	4
2381	3
3192	2
2914	1
3316	2
4028	3
2003	7
2672	2
4475	1
2734	4
1705	7
4756	1
2485	1
3718	1
5255	1
2884	2
2355	2
2941	6
4198	1
3201	3
1463	10
5177	1
3334	3
2500	2
1627	5
2977	2
4928	3
2653	2
2204	4
3273	2
1993	7
3939	1
3210	2
2873	2
3131	2
2518	1
210	8
1494	8
206	11
2998	2
3275	2
1483	11
4275	1
1067	11
1304	11
2580	1
3468	1
3570	1
2467	2
3932	3
2191	2
5569	1
1622	9
4169	2
8190	1
2915	3
3132	2
2578	3
2103	5
3634	2
3821	1
3015	1
1738	13
3560	2
4200	1
3158	2
4414	1
1097	8
2903	2
2316	6
1082	9
2989	3
1869	9
2315	4
1910	2
1780	6
1955	7
2742	3
4933	1
4035	1
2599	3
1959	7
9635	1
2614	2
2477	3
3773	3
3358	4
1434	11
2525	5
2269	6
2751	3
3203	3
3344	1
2153	5
4916	2
2574	4
4394	2
4037	1
3591	2
3077	2
2470	7
1340	16
982	14
2783	4
2179	1
989	14
4637	1
3596	1
3217	2
2319	4
4707	1
941	8
1599	3
2419	2
3322	4
1052	9
2030	7
4381	1
4512	2
2173	5
4607	1
3622	1
2140	3
2749	3
1684	9
3313	1
2167	7
2349	2
3021	2
15908	1
4371	2
3924	2
2519	3
3023	3
5277	1
2714	3
2561	3
2736	2
2987	1
1510	8
2825	2
3174	1
3693	2
3956	1
3243	2
2935	1
2046	3
4111	1
5261	1
2422	4
4847	1
3257	2
2001	2
3869	2
5802	1
2423	5
3762	1
2107	2
2725	1
3239	2
1821	9
5778	1
1161	17
2481	6
3841	1
6992	1
2472	3
3301	2
1957	3
3295	1
2148	9
1535	5
2645	3
1347	7
3038	1
2495	3
3559	1
1248	12
3739	1
3019	1
229	15
1828	7
2635	2
3521	1
2022	4
3181	1
3886	2
3096	3
1773	5
2048	5
4232	2
2662	1
3070	3
1806	6
3575	3
3259	2
3498	1
4058	1
5853	1
2298	2
5471	1
3081	2
2257	5
3148	2
3253	1
2800	1
2687	2
5006	1
4977	1
3748	1
